업종코드,업종명,기준분기,매출금액,매출건수,남성매출,여성매출,연령10,연령20,연령30,연령40,연령50,연령60이상,주중매출,주말매출
CS200016,당구장,20243,36882381880,1777078,27387607372,8101436526,487596253,3942454335,5536519632,6439500075,9884730079,9198243544,25889580708,10992801172
CS200016,당구장,20244,35378124484,1724996,26041357652,7732044540,489732209,3265682408,4745753138,6745009416,9783681744,8743543295,24878238770,10499885714
CS200016,당구장,20251,36939883455,1810189,28379890240,7156349286,325568910,3174622135,5231719475,6170559842,10366057048,10267765887,25135424453,11804459002
CS200016,당구장,20252,35446233262,1788083,26991627430,7061707584,384788312,3333458137,4922431643,6042799002,9501985622,9867810355,24321506647,11124726615
CS200016,당구장,20253,39761509873,1934217,29313610316,8773111308,493239379,3941633685,5487568298,7750625391,10011745027,10401779434,27606155141,12155354732
CS200016,당구장,20254,37244802094,1869662,27963225042,7723440373,466462996,3079649913,4715942105,7199115164,9924320778,10300551206,25853757732,11391044362
CS200016,당구장,20261,39120012640,1901705,29150167448,8014319011,295604487,2834658729,5266384671,7132934745,9996322449,11638511050,26537134493,12582878147
CS300021,문구,20211,329772323614,12604709,90898526955,72896550593,2276759454,17576491042,27595997240,44016354679,45380727698,26948862110,294704500537,35067823077
CS300021,문구,20212,344793421614,13658917,93529623134,78766408622,2481298099,19766230202,28210720438,47128616654,46712857301,27996616419,310302537381,34490884233
CS300021,문구,20213,337182557362,12750266,86319489354,72800204824,2424053369,19134437557,27236923476,40708105102,44349700837,25266473873,307624332219,29558225143
CS300021,문구,20214,444946628726,13609284,103276441916,83110628713,2533566461,23465678732,30013871991,47543462833,54081297011,28749193588,410595114146,34351514580
CS300021,문구,20221,339620340941,12171671,83880737370,77951762812,2106507934,15933313410,25782225007,42166365403,46437895838,29407375567,309981003429,29639337512
CS300021,문구,20222,367034351569,12424885,94663817626,82144393558,2238883901,17760310996,24686366351,43012713564,51888636337,37221300034,336746150729,30288200840
CS300021,문구,20223,355680904267,11398861,84784161073,67744169281,2062059193,16136624289,25384732741,39626353801,41435518244,27883044004,330110504046,25570400221
CS300021,문구,20224,441309545532,11817270,95974874549,79398366408,2032231977,17649877079,23441108805,47236257881,50949506034,34063989682,410416228509,30893317023
CS300021,문구,20231,323095409596,11325508,81434182180,74063319615,1803234509,13360435236,21091649481,47408788667,41033353183,30800062245,295553021627,27542387969
CS300021,문구,20232,314291616482,11186268,82801674217,72753365525,1896304659,14022565535,20497219007,41900938204,47919126665,29318885648,286301475084,27990141398
CS300021,문구,20233,307922308471,9902564,80503011760,61180459168,1639290179,11442626730,19543146156,31345296557,49946282642,27768474523,285119439393,22802869078
CS300021,문구,20234,352180414463,10407298,78116245237,55904812344,1769317055,12577612837,21377231039,31315436602,40741941975,26239518078,325717238126,26463176337
CS300021,문구,20241,300685775598,10109363,92025940372,61768453572,1443935751,10446093672,21954319692,41464148441,43451650533,35034245875,274647781673,26037993925
CS300021,문구,20242,283059460593,10015216,80324773200,55816725750,1639776520,11298103855,17601936858,31811851323,36952214996,36837733810,259516544580,23542916013
CS300021,문구,20243,267592290132,8908871,74905828293,48873851577,1340705605,9725031728,18525593396,27304003913,30882010664,36002334564,247166416872,20425873260
CS300021,문구,20244,344135441997,9794645,91948535126,57437752377,1389683191,11305496771,18038353321,32539907427,35370304918,50742532557,321606079473,22529362524
CS300021,문구,20251,255339167977,9044510,84960026470,52820962159,1147429517,8448874964,15892036702,29573855220,36527220236,46191572001,231896395947,23442772030
CS300021,문구,20252,260841925309,9182128,79044228812,55635734740,1542266672,10275717994,19388861744,24288947827,37819025596,41365143728,233587405287,27254520022
CS300021,문구,20253,258741091575,8257248,73219371559,50276128982,1399015372,8654828485,14343364307,27195760813,35934886990,35967644598,240576523718,18164567857
CS300021,문구,20254,302241245204,8377961,77314470682,51520450360,1424496471,10158643902,16250337115,20423556558,45119904769,35457982255,280812171158,21429074046
CS300021,문구,20261,248521289352,8821973,71242937837,59340136706,1161372073,11398331136,16905103610,26871212787,35942025053,38305029887,222883940580,25637348772
CS300006,미곡판매,20211,128563714726,2448794,51819935462,64819157953,10889183,3082353259,8432569618,20178702419,30616587403,54317991531,108516035546,20047679180
CS300006,미곡판매,20212,138045354849,2582863,53620224328,70824936364,26810645,3016097586,7574598799,23621595894,34072257351,56133800404,116654323238,21391031611
CS300006,미곡판매,20213,141737336842,2798099,58788400493,69771224473,83333983,4420422072,8616522606,20714740354,33920537758,60804068176,117893793181,23843543661
CS300006,미곡판매,20214,151082370134,2853453,56735044386,79604295683,36554415,4563630408,8492089618,22756302297,33885713072,66605050246,127293410410,23788959724
CS300006,미곡판매,20221,124443842160,2523010,48906168325,64816115401,27304347,1641649271,7022314308,18772902675,27468910334,58789202793,101453076618,22990765542
CS300006,미곡판매,20222,137225427346,2722289,47390908433,67168306001,42338439,1218094254,7315083725,18277196289,27090353394,60616199636,115618682798,21606744548
CS300006,미곡판매,20223,130422286929,2471457,42165091308,61407146532,15573931,2055692551,6807695378,13710113807,24842123836,56143482849,114007903367,16414383562
CS300006,미곡판매,20224,136854738269,2500605,48986300766,63770904300,21923828,3058480172,8128901472,17469403496,24224098373,59841392989,114837386751,22017351518
CS300006,미곡판매,20231,119127060940,2484360,38604635243,58624302134,24202968,1340807075,6916586341,11582558433,23141285807,54223496746,102051727145,17075333795
CS300006,미곡판매,20232,114649079451,2603698,43468670505,59693856462,17351551,1384015350,6302767505,11306865880,22982314121,61169212567,98058514858,16590564593
CS300006,미곡판매,20233,119190137616,2633158,42935738508,63336778106,16101994,1149308275,9223504244,11788276349,23608283280,60487042467,97767740582,21422397034
CS300006,미곡판매,20234,130218771953,2547382,47096418428,68543608326,25178645,802581198,8257278366,12646385754,27266467731,66652403455,109362033087,20856738866
CS300006,미곡판매,20241,122877228469,2664601,43249059418,66433162721,3478515,800560450,7247317933,12966028447,24582179419,64082657369,102339608205,20537620264
CS300006,미곡판매,20242,128820160104,2730124,47170454053,66080851353,13869973,1262264089,8758603584,12727897994,22754345899,67734323863,109175416743,19644743361
CS300006,미곡판매,20243,117699098016,2591385,42348106271,61975654364,8313634,1335527571,9649387343,12076049699,18709838417,62557479468,100382435674,17316662342
CS300006,미곡판매,20244,132039852585,2737018,43379571503,72434149182,24810383,705724636,7790741176,13918662370,21103487963,72270294151,110067073544,21972779041
CS300006,미곡판매,20251,128482895960,2694833,41689245635,71084095294,11676464,910544548,7353147371,14006677457,17859522115,72631772974,107349292608,21133603352
CS300006,미곡판매,20252,120146259443,2710811,41880312182,68671074408,19745729,811573482,6882007488,13373280428,17488622876,71976156592,98230190490,21916068953
CS300006,미곡판매,20253,124418146207,2745380,43802627765,69940438868,8036218,719816368,6704381039,11597143592,20111991256,74601698158,102371588765,22046557442
CS300006,미곡판매,20254,132569367483,2749178,46289919424,74901556042,28594563,1009465822,8345699343,10154144899,20363851774,81289719052,111899042849,20670324634
CS300006,미곡판매,20261,118981070057,2678923,40463482826,68593544459,6943710,1653842770,6611979026,8084128502,18161053481,74539079800,94468785034,24512285023
CS200028,미용실,20211,262799095486,5964437,106105219181,154541735369,1803005620,46894783399,65852483776,62723846800,53559179800,29814281820,160826218241,101972877245
CS200028,미용실,20212,282490687629,6532743,113405072917,166858236285,2149589298,51981646473,71370599590,66326317437,56431984475,32002324761,175414658058,107076029571
CS200028,미용실,20213,286518359152,6533604,114572917667,168971260094,2627134926,57278151790,70433695268,66658158208,55021569709,31527368023,179590803348,106927555804
CS200028,미용실,20214,285685019733,6393876,113276791711,168405767869,3125223226,54749788059,69338706400,65941023116,56001523692,32525499261,181883211117,103801808616
CS200028,미용실,20221,261529254560,5860072,107197905360,151310570027,1955274012,43375759772,64264938455,60739297598,55335859056,32837450003,163020894529,98508360031
CS200028,미용실,20222,287935591315,6493202,115916026856,168812621975,2228363731,48091626436,70148215884,67702690158,59798317289,36758735099,181713609401,106221981914
CS200028,미용실,20223,283040571020,6252955,114867629925,164225748881,2441118527,47691017227,66275802186,66823726102,59922281734,35939605873,185046328698,97994242322
CS200028,미용실,20224,274176763282,5974284,114058943579,155789800539,2625512619,44115111453,62121353388,64718796103,59428110430,36838438266,171498108817,102678654465
CS200028,미용실,20231,273617845322,5838227,114116742253,156256243460,1860897311,37626654659,62339556581,65458430410,62775372213,40312189594,179410197301,94207648021
CS200028,미용실,20232,283083153662,6092555,116889836439,162519511685,2046319482,40668384198,64216174913,66395781956,64370209195,41712855111,180606027149,102477126513
CS200028,미용실,20233,283703992121,5978719,117464060145,162647285721,2261874142,40900788935,63060547978,67740829838,64460629981,41686950755,177461801153,106242190968
CS200028,미용실,20234,276254886498,5680159,114218819921,157650219608,2611117611,38998418285,59493996297,64014085353,63887338008,42863572626,176152389587,100102496911
CS200028,미용실,20241,274587586537,5549508,113451566055,156604957759,1624629633,33593302940,59936405850,64070210646,65373080577,45459413106,177700990321,96886596216
CS200028,미용실,20242,279910423647,5784160,115340069373,159055121383,1700467312,35462377870,62004842163,62130044448,65762742974,47334256685,181554540188,98355883459
CS200028,미용실,20243,276302628525,5582333,113259473016,157087232474,2028909705,35898279840,59233687197,62998031551,64644977964,45542502565,175647104882,100655523643
CS200028,미용실,20244,264843258813,5321370,110519156249,148919959829,2126462095,32662767827,55533942016,59288093894,63593623832,46234002744,171148438779,93694820034
CS200028,미용실,20251,259403193974,5116891,107163724740,146009155922,1371630160,28704639502,52906012314,58751074502,63009432657,48430144661,161939666244,97463527730
CS200028,미용실,20252,266578263554,5371665,109164015555,152000857402,1681794447,30714041732,54905643540,59079137681,63889215890,50894987933,171226060797,95352202757
CS200028,미용실,20253,283618259098,5546209,114987963960,163919219200,1948590132,35581714570,58397491297,62601821305,67378003690,52998845227,181370321365,102247937733
CS200028,미용실,20254,270587410246,5242710,110661570478,156153312458,2061261855,32954219761,54963655991,58663957588,65433308632,52737589838,175301795334,95285614912
CS200028,미용실,20261,262742756941,5044486,108546648970,148427712040,1200124880,27343711024,51409034293,56831496164,65383256751,54806609563,164303351588,98439405353
CS300010,반찬가게,20211,614978160949,26191338,266840296117,254662185544,643474504,31169904956,89411083910,117095809001,125400356972,157760871684,507748097668,107230063281
CS300010,반찬가게,20212,741738333534,28977779,323065856038,306855402916,941989729,37575374479,103458374196,151184529566,157728877286,179032113718,619811206501,121927127033
CS300010,반찬가게,20213,800943178952,30573118,354266276710,306707328092,922910195,42204077507,107074401094,161194612637,160862869417,188693437612,666851150914,134092028038
CS300010,반찬가게,20214,816394762671,29184314,362064766459,318382948114,908345297,40119983604,112603627092,162923159024,177228119120,186654182183,694530831691,121863930980
CS300010,반찬가게,20221,727539743661,27090528,329773003620,286667216923,679723900,31667977926,97495921584,155213622350,145489106418,185886004715,602974647068,124565096593
CS300010,반찬가게,20222,817282648660,28948171,353876801554,324414103756,926928677,37261367055,100753861453,157511451837,175443256873,206394039438,690623065016,126659583644
CS300010,반찬가게,20223,855484731780,28929674,361515715000,340310774262,894692175,38596599505,102555791219,163371642242,175975800054,220424829916,733666792449,121817939331
CS300010,반찬가게,20224,893281920772,28594487,377979836075,347845527179,1138377857,40842204352,111748270828,174232236106,172733309638,225110848776,749065457502,144216463270
